"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME"
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N7883A",1082,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,15304,1530402,33195,"TPA","Tampa, FL","FL",12,"Florida",33,925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,873,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8327A",193,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8634A",3466,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14107,1410702,30466,"PHX","Phoenix, AZ","AZ",4,"Arizona",81,1655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1815,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,1,1814,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8800L",1595,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11697,1169706,32467,"FLL","Fort Lauderdale, FL","FL",12,"Florida",33,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,NA,NA,1,994,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8805L",1438,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288904,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8847Q",2037,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8865L",4022,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13232,1323202,30977,"MDW","Chicago, IL","IL",17,"Illinois",41,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,1,402,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8887Q",1231,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13204,1320402,31454,"MCO","Orlando, FL","FL",12,"Florida",33,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,1,834,4,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N8897K",1714,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10821,1082106,30852,"BWI","Baltimore, MD","MD",24,"Maryland",35,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,1,210,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","WN",19393,"WN","N946WN",3433,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12889,1288904,32211,"LAS","Las Vegas, NV","NV",32,"Nevada",85,1635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,1,1910,8,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N103HQ",4484,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N117HQ",4514,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",37,"North Carolina",36,1659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,1,328,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N123HQ",4531,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",37,"North Carolina",36,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,NA,1,328,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N225JQ",5811,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N237JQ",5678,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N244JQ",5795,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N407YX",4367,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N424YX",4472,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,1302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1414,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,1,204,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N655RW",3531,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,909,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N726YX",3537,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N741YX",3461,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,936,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N752YX",3509,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N752YX",3552,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,1846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N768YX",3576,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11618,1161802,31703,"EWR","Newark, NJ","NJ",34,"New Jersey",21,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,319,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,25,2,"6/25/2024 12:00:00 AM","YX",20452,"YX","N875RW",5694,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1440,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","9E",20363,"9E","N181PQ",5243,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11433,1143302,31295,"DTW","Detroit, MI","MI",26,"Michigan",43,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,1,201,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","9E",20363,"9E","N304PQ",4838,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","9E",20363,"9E","N305PQ",5086,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12478,1247805,31703,"JFK","New York, NY","NY",36,"New York",22,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1352,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,1,340,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N161AA",1988,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1810,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N177XF",1916,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,12953,1295304,31703,"LGA","New York, NY","NY",36,"New York",22,1556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,1,335,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N190UW",2254,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N546UW",1583,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1335,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N551UW",1989,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N584UW",1868,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2057,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N650AW",1985,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,1,204,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N714US",1922,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N714US",3010,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13930,1393008,30977,"ORD","Chicago, IL","IL",17,"Illinois",41,1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1308,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,413,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N8001N",2901,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N809AW",1149,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,1638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N826AW",797,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11278,1127805,30852,"DCA","Washington, DC","VA",51,"Virginia",38,814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,1,204,1,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N924US",340,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11298,1129806,30194,"DFW","Dallas/Fort Worth, TX","TX",48,"Texas",74,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,NA,NA,1,1067,5,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AA",19805,"AA","N996AN",2255,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,11057,1105703,31057,"CLT","Charlotte, NC","NC",37,"North Carolina",36,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,1,366,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","AS",19930,"AS","N453AS",412,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14747,1474703,30559,"SEA","Seattle, WA","WA",53,"Washington",93,1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,NA,NA,1,2125,9,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","B6",20409,"B6","N273JB",1486,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,823,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","B6",20409,"B6","N283JB",1286,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","B6",20409,"B6","N284JB",2186,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10721,1072102,30721,"BOS","Boston, MA","MA",25,"Massachusetts",13,1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1752,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,NA,NA,1,496,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N551NW",1383,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,849,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N935DZ",1363,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N939AT",2161,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229,NA,NA,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N942DZ",2988,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N951DX",1568,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N958DZ",1353,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N959AT",2543,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2049,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N963DZ",1380,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","DL",19790,"DL","N990AT",2171,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,13487,1348702,31650,"MSP","Minneapolis, MN","MN",27,"Minnesota",63,1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,1,726,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","F9",20436,"F9","N329FR",1110,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,10397,1039707,30397,"ATL","Atlanta, GA","GA",13,"Georgia",34,2213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2355,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,1,526,3,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","F9",20436,"F9","N356FR",1796,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14100,1410005,34100,"PHL","Philadelphia, PA","PA",42,"Pennsylvania",23,811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,1,268,2,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,6,26,3,"6/26/2024 12:00:00 AM","F9",20436,"F9","N376FR",1338,14122,1412202,30198,"PIT","Pittsburgh, PA","PA",42,"Pennsylvania",23,14492,1449202,34492,"RDU","Raleigh/Durham, NC","NC",37,"North Carolina",36,1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,NA,NA,1,328,2,NA,NA,NA,NA,NA,NA,NA,NA
